"","id","price_day","f_property_type","f_neighbourhood","n_accommodates","n_bathrooms","n_minimum_nights","n_beds","n_review_scores_rating","n_number_of_reviews","n_bedrooms","d_instant_bookable","d_wifi","d_refrigerator","d_air_conditioning","d_baby","d_beach","d_stove","d_free_parking","d_office","d_coffee_maker","d_garden","d_gym"
"5471",51700570,1926,"rental","Beyoglu",3,1,2,4,4.95,73,1,"f","1","1","0","0","0","1","0","0","0","0","0"
"5472",51702292,3154,"rental","Beyoglu",5,1,1,2,4.73,15,2,"t","1","0","1","0","0","0","0","0","0","0","0"
"5473",51704135,1360,"rental","Beyoglu",3,1,1,1,4.88,84,1,"t","1","1","1","0","0","1","0","0","0","0","0"
"5474",51708231,1078,"rental","Beyoglu",4,1,2,1,4.55,71,1,"f","1","1","0","0","0","1","0","0","0","0","0"
"5475",51717882,1264,"rental","Fatih",3,1,1,1,4.63,38,NA,"t","1","0","1","0","0","0","0","0","0","0","1"
"5476",51719632,1283,"rental","Fatih",5,1,2,3,4.4,15,2,"t","1","1","1","0","0","1","0","0","0","0","0"
"5477",51721162,2637,"rental","Beyoglu",3,1,1,1,4,1,1,"t","1","1","1","0","0","1","0","0","1","0","0"
"5478",51722535,68704,"rental","Besiktas",3,1,4,2,4.77,47,1,"f","1","1","0","0","1","1","0","0","0","1","0"
"5479",51724400,1871,"rental","Bagcilar",4,1,1,2,4.83,0,1,"f","1","0","1","0","0","0","1","0","0","0","0"
"5480",51726610,1270,"rental","Besiktas",4,1,3,1,4.57,21,1,"f","1","1","0","1","0","1","0","0","0","1","0"
"5481",51728996,1350,"rental","Beyoglu",2,1,5,1,4.86,7,1,"f","1","1","1","0","0","1","0","0","0","0","0"
"5482",51728998,857,"rental","Kadikoy",3,1,1,1,4.66,32,1,"f","1","0","1","0","0","1","0","0","0","0","0"
"5483",51729562,936,"rental","Bagcilar",2,1,28,2,4.83,0,1,"f","1","0","1","0","0","0","1","0","0","0","0"
"5484",51737975,12000,"rental","Uskudar",4,2,10,3,4.83,0,3,"f","1","0","0","0","0","0","1","0","0","0","0"
"5485",51740866,1019,"rental","Kadikoy",3,1.5,7,2,5,13,1,"t","1","1","0","0","0","1","0","0","0","0","0"
"5486",51740935,5986,"apartment","Beyoglu",5,1,1,2,4.71,7,2,"f","1","1","1","0","0","1","1","0","0","0","0"
"5487",51747297,1163,"apartment","Atasehir",3,1,3,2,5,12,NA,"t","1","0","1","0","0","0","0","0","0","0","1"
"5488",51748074,3282,"rental","Kadikoy",6,2,3,4,4.8,5,3,"f","1","1","1","0","1","1","1","0","1","0","0"
"5489",51750859,2317,"rental","Beyoglu",2,1,1,1,4.33,3,1,"t","1","0","1","0","0","0","0","0","1","0","0"
"5490",51751172,6607,"rental","Beyoglu",4,1,1,2,4,3,2,"t","1","1","1","1","0","1","0","0","1","0","0"
"5491",51761815,871,"rental","Maltepe",2,1,2,1,4.94,78,1,"t","1","1","0","0","0","0","0","0","0","0","0"
"5492",51763186,2183,"rental","Beyoglu",2,1,1,2,4.91,44,2,"f","1","1","1","0","0","1","0","0","1","0","0"
"5493",51763806,996,"rental","Esenyurt",2,1,2,1,4.83,0,1,"t","1","0","1","0","0","0","0","0","0","0","0"
"5494",51764021,200,"rental","Besiktas",3,1,1,3,4.83,0,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"5495",51776857,1313,"rental","Besiktas",5,1,3,2,4.44,16,2,"f","1","1","1","0","0","1","0","0","0","0","0"
"5496",51783492,1500,"rental","Beyoglu",3,1,1,1,5,4,1,"f","1","1","1","0","0","0","0","0","1","0","0"
"5497",51788157,808,"apartment","Beyoglu",2,1,3,1,4.15,20,NA,"t","1","0","1","0","0","0","0","0","0","0","0"
"5498",51791477,748,"rental","Esenyurt",3,1,7,2,4.8,5,1,"t","1","1","0","0","0","0","1","0","0","0","1"
"5499",51793648,734,"apartment","Beyoglu",2,1,1,1,4.73,11,1,"t","1","1","0","0","0","0","0","0","0","0","0"
"5500",51793892,999,"rental","Sisli",4,1,5,3,4.45,11,3,"f","1","1","0","1","0","1","0","0","1","0","0"
"5501",51801196,1310,"apartment","Esenyurt",5,1,1,2,4.83,0,1,"f","1","0","0","0","0","0","1","0","0","0","0"
"5502",51801365,1300,"rental","Sisli",3,1,3,1,4.78,9,1,"f","1","1","0","0","0","1","0","0","0","0","0"
"5503",51802203,1310,"rental","Atasehir",3,1,28,1,5,7,1,"f","1","1","1","0","0","1","1","0","1","0","1"
"5504",51802863,2286,"rental","Atasehir",5,1,2,3,4.33,42,2,"t","1","1","1","0","0","0","0","0","1","0","1"
"5505",51811851,760,"rental","Pendik",5,1,5,2,4.63,8,2,"f","1","0","1","0","0","0","1","0","0","0","0"
"5506",51812672,2999,"apartment","Beyoglu",3,1,365,1,4.42,19,1,"t","1","0","1","0","0","0","0","0","0","0","0"
"5507",51813233,1724,"rental","Beyoglu",6,1,4,2,4.13,30,2,"f","1","1","1","0","0","0","0","0","0","0","0"
"5508",51815019,1319,"rental","Beyoglu",4,1,1,4,4.83,0,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"5509",51815409,1643,"rental","Beyoglu",3,1,1,1,4,3,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"5510",51816880,700,"rental","Sisli",6,1,2,4,5,3,2,"f","1","0","0","0","1","1","0","0","1","0","0"
"5511",51819752,734,"apartment","Beyoglu",2,1,1,1,4.21,43,1,"t","1","1","0","0","0","0","0","0","0","0","0"
"5512",51819757,879,"rental","Beyoglu",4,1,7,3,4.13,23,2,"t","1","1","0","0","0","1","0","0","0","1","0"
"5513",51820737,898,"rental","Beyoglu",4,1,27,1,5,9,1,"t","1","1","0","0","0","1","0","0","0","0","0"
"5514",51832134,2514,"apartment","Beyoglu",3,1,365,1,4.17,6,1,"t","1","0","1","0","0","0","0","0","0","0","0"
"5515",51833554,2043,"rental","Beyoglu",3,1,1,1,4.42,26,1,"t","1","1","1","0","0","0","0","0","1","0","0"
"5516",51833556,1410,"rental","Sisli",2,1,1,1,4.88,24,1,"t","1","1","1","0","0","0","0","0","1","0","0"
"5517",51833711,1453,"rental","Besiktas",3,1,1,1,4.33,18,1,"t","1","1","0","0","0","0","0","0","0","0","0"
"5518",51833739,3042,"rental","Sisli",3,1,2,2,4.8,5,1,"t","1","1","1","1","1","1","1","0","1","1","1"
"5519",51833934,456,"rental","Esenyurt",4,1,10,1,4.5,2,1,"t","1","1","0","0","0","1","1","0","0","0","1"
"5520",51834408,879,"rental","Beyoglu",2,1,3,1,4,12,1,"f","1","0","0","0","0","0","0","0","0","0","0"
"5521",51835123,1250,"rental","Kadikoy",2,1,3,2,5,4,1,"f","1","1","0","0","0","1","0","0","1","0","0"
"5522",51836097,2155,"rental","Beyoglu",3,1,3,1,4.9,20,1,"t","1","1","1","0","0","1","0","0","1","0","0"
"5523",51836234,799,"rental","Sisli",4,1,5,2,4.86,7,2,"f","1","1","0","0","0","1","0","0","1","1","0"
"5524",51836334,2406,"rental","Beyoglu",4,1,2,2,5,2,2,"f","1","0","0","0","0","0","0","0","0","0","0"
"5525",51839360,1254,"rental","Kartal",5,2,6,3,4.83,0,3,"f","1","0","1","0","0","0","1","0","0","0","0"
"5526",51839829,1803,"apartment","Beyoglu",2,1,1,1,4.72,36,1,"f","1","0","0","0","0","1","0","0","0","0","0"
"5527",51842811,1123,"apartment","Esenyurt",2,1,1,2,4.83,0,1,"f","0","0","0","0","1","0","0","0","0","0","0"
"5528",51851235,1101,"rental","Sisli",3,1,5,2,5,8,2,"t","1","1","0","0","0","1","0","0","1","0","0"
"5529",51852914,700,"rental","Kadikoy",2,1,1,1,5,1,1,"f","1","1","0","0","0","1","0","0","0","0","0"
"5530",51853263,1238,"rental","Kadikoy",5,1,2,3,4.55,33,2,"f","1","1","1","0","0","1","1","0","1","0","0"
"5531",51854549,1998,"rental","Beyoglu",3,1,4,1,4.94,18,1,"f","1","1","0","0","0","1","0","0","1","0","0"
"5532",51855253,973,"rental","Bagcilar",2,1,3,1,4.8,5,1,"f","1","1","1","0","0","0","1","0","0","0","1"
"5533",51858241,1310,"rental","Sisli",2,1.5,10,1,4.83,0,1,"f","1","0","0","0","0","0","0","0","0","0","0"
"5534",51867711,1738,"apartment","Kadikoy",3,1,2,1,5,3,1,"f","1","1","0","0","1","1","0","0","1","1","0"
"5535",51871705,2000,"rental","Sariyer",3,1,1,1,4.83,0,3,"f","1","0","0","0","0","0","0","0","0","0","0"
"5536",51875533,742,"rental","Sisli",2,1,10,1,5,5,1,"f","1","1","0","0","0","1","0","0","1","0","0"
"5537",51875601,1422,"rental","Bagcilar",3,1,3,2,5,6,1,"f","1","1","1","0","0","1","1","0","1","0","1"
"5538",51876178,3653,"apartment","Beyoglu",5,1,2,3,4.43,23,2,"t","1","1","1","0","0","1","0","0","0","1","0"
"5539",51877913,802,"rental","Beyoglu",3,1,2,2,4.89,28,1,"t","1","1","1","0","0","1","0","0","0","0","0"
"5540",51879697,1941,"rental","Beyoglu",2,1,3,1,4.89,46,NA,"t","1","1","1","0","0","1","0","0","1","0","0"
"5541",51880518,2300,"rental","Sisli",3,1,2,1,5,13,1,"f","1","1","1","0","0","0","0","0","1","0","1"
"5542",51881277,1085,"rental","Besiktas",2,1,3,1,4.42,19,1,"f","1","1","0","0","0","1","0","0","0","0","0"
"5543",51882679,1428,"rental","Fatih",5,2,1,3,4.6,5,2,"f","1","0","1","0","0","0","0","0","0","0","0"
"5544",51887156,2012,"rental","Sisli",5,1.5,5,4,4.87,15,3,"f","1","1","0","0","0","1","1","0","1","0","0"
"5545",51888221,650,"rental","Besiktas",2,1,7,1,5,9,1,"f","1","1","1","0","1","1","1","0","1","0","0"
"5546",51891991,1554,"apartment","Beyoglu",2,1,1,1,4.47,17,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"5547",51896573,522,"rental","Beyoglu",2,1,2,1,4.72,25,1,"t","1","1","1","0","0","0","0","0","0","0","0"
"5548",51901612,1230,"rental","Sisli",3,1,1,2,5,5,1,"f","0","0","0","0","0","0","0","0","0","0","0"
"5549",51904054,3169,"apartment","Beyoglu",5,2,1,2,4,1,2,"f","1","1","1","0","0","1","1","0","0","0","0"
"5550",51917882,21390,"rental","Kucukcekmece",4,1,30,1,4.83,0,1,"t","1","1","0","0","1","0","0","0","0","1","1"
"5551",51918033,2009,"apartment","Beyoglu",4,1,1,3,3.11,9,2,"t","1","0","1","0","0","0","0","0","0","0","0"
"5552",51920246,1388,"rental","Bagcilar",4,1,3,2,4.56,9,2,"t","1","1","1","0","0","1","1","0","0","0","1"
"5553",51920679,784,"rental","Umraniye",2,1,5,1,4.8,20,1,"f","1","1","1","0","0","1","1","0","1","0","0"
"5554",51920781,600,"rental","Sile",4,NA,2,2,4.46,13,2,"f","1","1","0","0","1","1","0","0","0","1","0"
"5555",51920842,1187,"rental","Beyoglu",4,1.5,2,2,4.42,38,2,"t","1","1","0","0","0","0","0","0","0","0","0"
"5556",51923152,3181,"rental","Beyoglu",3,1,3,1,4.82,11,1,"f","1","1","1","0","0","1","0","0","1","0","0"
"5557",51938347,976,"rental","Atasehir",2,1,3,1,4.96,23,1,"f","1","1","1","0","0","1","0","0","1","0","1"
"5558",51950931,1319,"apartment","Sisli",6,1,1,3,4.4,25,1,"t","1","1","0","1","0","1","0","0","0","0","0"
"5559",51952384,1216,"rental","Bagcilar",5,1,5,3,5,2,2,"t","1","1","1","0","0","0","1","0","0","0","1"
"5560",51952419,1692,"rental","Beyoglu",2,1,5,1,5,1,1,"f","1","1","0","0","0","1","0","0","1","0","1"
"5561",51953658,655,"apartment","Maltepe",2,1,14,1,5,6,1,"f","1","1","1","0","1","1","1","0","0","0","1"
"5562",51957102,1299,"rental","Fatih",3,1,2,2,4.44,18,1,"f","1","0","1","0","0","1","0","0","0","0","0"
"5563",51957277,970,"rental","Beyoglu",3,1,3,1,4.83,36,1,"t","1","1","0","0","0","1","0","0","0","0","0"
"5564",51962754,689,"rental","Besiktas",2,1,2,1,4.95,19,1,"f","1","0","1","0","0","0","0","0","1","0","0"
"5565",51965018,8000,"rental","Eyup",3,1,4,1,5,8,1,"f","1","1","0","0","0","1","1","0","0","1","0"
"5566",51966099,2663,"rental","Beyoglu",4,1,2,2,4.85,33,1,"t","1","1","1","0","0","1","1","0","1","0","1"
"5567",51971605,4691,"rental","Bagcilar",2,1,2,2,4.4,15,1,"t","1","0","0","0","0","0","1","0","0","0","1"
"5568",51976066,1190,"rental","Adalar",3,1,2,1,4.94,50,2,"f","1","1","0","0","0","1","0","0","1","1","0"
"5569",51978422,500,"rental","Beyoglu",3,1,3,1,4.37,43,2,"t","1","1","1","0","0","0","0","0","0","0","0"
"5570",51985352,900,"rental","Beyoglu",2,1.5,2,1,3.75,8,1,"t","1","1","0","0","0","1","1","0","1","1","0"
"5571",51994532,3250,"apartment","Sisli",4,1,2,2,4.93,15,1,"t","1","1","1","0","0","1","0","0","1","0","0"
"5572",51997149,1163,"rental","Esenyurt",5,1,3,2,4.88,25,2,"f","1","1","1","0","0","1","0","0","0","0","0"
"5573",51998003,1452,"rental","Beyoglu",6,1,1,3,4.97,37,3,"f","1","1","1","0","0","1","1","0","1","0","0"
"5574",52008785,2280,"rental","Kadikoy",6,1,1,2,4.44,41,3,"t","1","1","0","0","0","0","0","0","1","0","0"
"5575",52014240,1199,"rental","Sariyer",6,1,1,4,4.69,29,3,"f","1","1","0","0","1","1","0","0","1","1","0"
"5576",52014316,2100,"rental","Fatih",5,1,1,5,5,2,2,"f","1","1","0","0","0","1","0","0","0","0","0"
"5577",52016538,1998,"rental","Beyoglu",6,1,2,2,4.74,19,2,"f","1","1","1","0","0","1","1","0","1","0","0"
"5578",52016655,2637,"rental","Beyoglu",3,1,1,1,4,1,1,"t","1","0","1","0","0","0","0","0","0","0","0"
"5579",52017284,2600,"rental","Beyoglu",3,1,1,1,4.8,5,1,"t","1","0","1","0","0","0","0","0","0","0","0"
"5580",52017586,6878,"rental","Beyoglu",2,1,1,1,3,1,1,"t","1","0","1","0","0","0","0","0","0","0","0"
"5581",52018655,1189,"rental","Sisli",2,1,1,1,4.55,20,1,"t","1","1","1","0","0","0","0","0","1","0","0"
"5582",52018678,615,"rental","Sisli",3,1,12,1,5,4,1,"f","1","1","1","0","0","1","1","0","0","0","0"
"5583",52020158,786,"rental","Kadikoy",2,1,2,1,4.71,7,1,"f","1","1","0","0","0","0","0","0","0","1","0"
"5584",52020256,2235,"rental","Beyoglu",3,1,1,1,4.75,4,1,"t","1","0","1","0","0","0","0","0","0","0","0"
"5585",52020383,1627,"rental","Beyoglu",5,1,3,2,3.8,10,2,"f","1","1","1","0","0","1","0","0","0","0","0"
"5586",52030554,3136,"rental","Fatih",5,2,2,4,4.22,9,3,"t","1","1","0","0","0","1","0","0","0","1","0"
"5587",52030646,1665,"rental","Beylikduzu",4,1,2,3,4.83,0,2,"t","1","0","1","0","0","0","1","0","0","0","0"
"5588",52045637,2590,"rental","Sisli",2,1,2,2,4.83,0,1,"f","1","0","1","0","0","0","1","0","0","0","0"
"5589",52047590,1099,"rental","Sisli",2,1,7,2,4.83,12,1,"t","1","1","0","0","0","1","0","0","1","0","0"
"5590",52049656,1029,"rental","Esenyurt",3,1,2,1,5,1,1,"t","1","0","1","0","0","0","1","0","0","0","0"
"5591",52052305,1000,"rental","Sisli",3,1,7,2,4.89,9,2,"f","1","1","0","0","0","1","0","0","0","0","0"
"5592",52055908,1123,"rental","Kagithane",6,2,27,3,4.83,0,2,"t","1","1","0","0","0","0","1","0","0","1","0"
"5593",52057677,1629,"rental","Beyoglu",6,1,1,3,4.59,118,1,"t","1","1","1","0","0","1","0","0","1","0","0"
"5594",52069554,1157,"apartment","Fatih",2,1,1,1,5,27,1,"t","1","1","0","0","0","0","1","0","0","0","0"
"5595",52074410,2026,"apartment","Besiktas",3,1,2,2,5,6,1,"f","1","0","1","0","0","0","1","0","0","0","0"
"5596",52079625,1403,"rental","Sultanbeyli",4,1,3,4,5,1,1,"t","1","0","0","0","0","0","1","0","0","0","0"
"5597",52080796,799,"rental","Kagithane",4,1,1,2,4.63,183,1,"f","1","1","1","0","0","1","1","0","0","0","0"
"5598",52080878,799,"rental","Kagithane",4,1,1,2,4.69,16,1,"t","1","1","1","0","0","1","1","0","0","0","0"
"5599",52080952,799,"rental","Kagithane",6,1,1,2,4.75,4,1,"t","1","0","1","0","0","0","1","0","0","0","0"
"5600",52081077,1364,"rental","Kagithane",4,1.5,2,1,4.67,6,1,"f","1","1","1","1","0","1","1","0","1","0","1"
"5601",52085401,1200,"apartment","Pendik",4,1,2,5,4.83,0,2,"f","1","1","0","1","0","1","1","0","0","0","0"
"5602",52087446,650,"rental","Sisli",2,1,6,1,5,8,1,"f","1","1","0","0","0","1","0","0","1","0","0"
"5603",52089971,2995,"rental","Bahcelievler",6,2,4,5,4.67,3,2,"f","1","1","1","0","0","0","1","0","0","1","1"
"5604",52091447,1099,"rental","Kadikoy",4,1,6,2,4.83,0,2,"t","1","1","1","0","0","1","0","0","1","0","0"
"5605",52096194,1000,"rental","Kadikoy",4,1,1,1,3.6,5,1,"f","1","1","0","0","0","1","0","0","1","0","0"
"5606",52097964,1160,"rental","Fatih",4,1,1,2,5,38,2,"f","1","1","1","1","0","1","0","0","1","0","0"
"5607",52098603,395,"rental","Bakirkoy",2,1,1,2,3.14,7,1,"f","1","0","0","0","0","1","0","0","1","1","1"
"5608",52099376,973,"rental","Bagcilar",2,1,3,1,4.4,20,1,"t","1","1","0","0","0","1","1","0","0","0","1"
"5609",52099575,4679,"rental","Besiktas",5,2,20,2,5,8,2,"f","1","0","1","0","0","0","1","0","0","0","0"
"5610",52102664,3844,"apartment","Fatih",5,1,2,4,4.25,8,2,"t","1","0","1","0","0","0","0","0","0","0","0"
"5611",52102941,1186,"rental","Kagithane",3,1,2,1,4.75,4,1,"f","1","1","0","0","0","1","1","0","1","0","1"
"5612",52103741,656,"apartment","Fatih",3,1,1,2,4.57,14,1,"t","1","0","1","0","0","0","0","0","0","0","0"
"5613",52107342,1404,"rental","Uskudar",6,2,5,6,4.94,18,3,"f","1","1","1","0","0","1","0","0","1","0","0"
"5614",52107529,1900,"rental","Kadikoy",2,1,2,2,4.89,18,3,"f","1","1","0","0","1","1","1","0","0","0","1"
"5615",52109370,787,"apartment","Adalar",2,1,1,1,4.83,0,1,"f","1","1","1","0","0","0","0","0","0","0","0"
"5616",52110774,2500,"rental","Kadikoy",2,1,7,2,4.83,0,1,"f","1","0","0","0","0","0","1","0","0","0","0"
"5617",52123595,3750,"rental","Sisli",3,1,2,1,4.83,0,1,"f","1","1","1","0","0","1","0","0","1","0","0"
"5618",52125592,1871,"rental","Sisli",3,1,3,1,4.97,39,1,"f","1","1","1","0","0","1","0","0","1","0","1"
"5619",52128348,659,"rental","Beyoglu",2,1,3,1,4.43,49,1,"t","1","1","1","0","0","1","0","0","0","0","0"
"5620",52129496,1844,"rental","Beyoglu",4,1,2,2,4.79,42,2,"t","1","1","1","0","0","1","0","0","1","0","0"
"5621",52131028,3357,"rental","Fatih",6,1,1,5,5,13,1,"f","1","1","1","1","0","1","1","0","0","0","0"
"5622",52136706,1247,"rental","Beyoglu",3,1.5,2,2,4.82,45,1,"t","1","1","1","0","0","1","0","0","0","0","0"
"5623",52144281,748,"rental","Beyoglu",4,1,4,1,4.59,17,1,"f","1","1","1","0","0","1","0","0","1","0","0"
"5624",52145102,1366,"apartment","Beyoglu",2,1,1,1,4.83,0,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"5625",52160247,3742,"rental","Basaksehir",6,2,5,5,5,1,3,"f","1","1","1","0","0","0","1","0","0","0","0"
"5626",52160586,3795,"apartment","Beyoglu",4,2,1,2,5,1,2,"t","1","1","1","0","0","1","0","0","1","0","0"
"5627",52160779,3115,"apartment","Beyoglu",2,1,1,1,4.83,0,1,"t","1","1","1","0","0","1","0","0","1","0","0"
"5628",52161278,3658,"apartment","Beyoglu",4,2,1,4,4.83,0,2,"t","1","1","1","0","0","1","0","0","1","0","0"
"5629",52161856,2877,"apartment","Beyoglu",2,1.5,1,1,4.83,0,1,"t","1","1","1","0","0","1","0","0","1","0","0"
"5630",52161876,629,"rental","Fatih",2,1,1,1,4.38,42,1,"t","1","1","0","0","0","0","0","0","0","0","0"
"5631",52161912,5219,"apartment","Beyoglu",4,2,1,4,5,2,2,"t","1","1","1","0","0","1","0","0","1","0","0"
"5632",52162115,524,"rental","Beyoglu",2,1,2,2,4.09,23,1,"t","1","1","0","0","0","0","0","0","0","0","0"
"5633",52165458,1029,"rental","Sisli",2,1,1,1,4.77,47,1,"f","1","1","0","0","0","1","1","0","0","0","0"
"5634",52177918,2369,"rental","Fatih",6,1,1,5,3,2,2,"t","1","0","1","0","0","0","0","0","0","0","0"
"5635",52180140,377,"rental","Adalar",4,1,1,3,3,2,1,"t","0","1","0","0","1","1","0","0","0","0","0"
"5636",52181767,800,"rental","Sisli",4,1,1,1,4.83,0,1,"f","1","1","0","0","0","1","0","0","0","0","0"
"5637",52184604,806,"rental","Bahcelievler",3,1,7,2,5,2,1,"f","1","1","1","0","0","0","1","0","0","0","0"
"5638",52187856,1638,"rental","Beyoglu",2,1,2,1,4.76,17,1,"f","1","0","1","0","0","1","0","0","1","0","0"
"5639",52188484,1048,"rental","Beyoglu",2,1,1,1,4.36,42,NA,"f","1","0","0","0","0","0","0","0","0","0","0"
"5640",52190976,999,"rental","Sisli",3,1,3,2,4.85,13,1,"f","1","1","1","0","0","1","0","0","1","0","0"
"5641",52197026,1932,"rental","Beyoglu",2,1,2,2,4.5,6,1,"f","1","1","0","0","0","1","1","0","1","0","0"
"5642",52199157,1824,"rental","Beyoglu",2,1,3,1,4.72,29,1,"f","1","1","0","0","0","1","0","0","1","0","0"
"5643",52199326,1898,"rental","Beyoglu",2,1,3,1,4.5,22,1,"t","1","1","1","0","0","1","0","0","1","0","0"
"5644",52202716,1300,"rental","Zeytinburnu",2,1,1,3,5,2,1,"f","1","1","1","0","1","0","1","0","1","1","0"
"5645",52210087,554,"rental","Arnavutkoy",2,1.5,2,2,5,9,1,"f","1","1","0","0","0","1","0","0","0","1","0"
"5646",52214191,899,"rental","Sisli",6,1,7,2,4.86,7,2,"f","1","1","0","0","0","0","0","0","1","0","0"
"5647",52216192,870,"rental","Sisli",3,1,4,2,4.8,10,1,"f","1","1","0","0","0","1","0","0","0","0","0"
"5648",52220518,4300,"rental","Sisli",6,1,1,3,1,1,1,"f","1","1","0","0","0","1","0","0","1","0","0"
"5649",52222188,979,"rental","Kadikoy",3,1,14,2,4,3,2,"f","1","1","0","0","0","1","0","0","1","0","0"
"5650",52228122,1304,"apartment","Sisli",4,1,1,2,4.6,30,1,"t","1","1","0","1","0","1","0","0","0","0","0"
"5651",52230470,1347,"rental","Sisli",2,1,3,1,4.88,8,1,"f","1","1","0","0","0","1","0","0","1","0","1"
"5652",52231449,692,"rental","Beyoglu",4,1,2,2,4.09,11,1,"t","1","1","0","0","0","0","0","0","0","0","0"
"5653",52234668,1013,"rental","Kadikoy",3,1,7,2,4.97,36,1,"t","1","1","0","0","1","1","0","0","1","1","0"
"5654",52238778,1114,"rental","Beyoglu",3,1,3,2,4.81,27,2,"f","1","1","0","0","0","1","0","0","1","0","0"
"5655",52248247,2361,"apartment","Beyoglu",2,1,2,2,4.72,36,1,"f","1","1","0","0","0","1","0","0","0","0","0"
"5656",52251197,1399,"apartment","Sisli",5,1,1,3,4.5,10,1,"t","1","0","0","1","0","1","0","0","0","0","0"
"5657",52252250,1800,"rental","Sisli",4,1,2,2,5,6,2,"f","1","1","1","0","1","1","0","0","1","0","0"
"5658",52252426,7991,"apartment","Fatih",6,1,2,5,4.83,0,2,"t","1","0","1","0","0","0","0","0","0","0","0"
"5659",52252622,842,"rental","Beyoglu",3,1,27,1,5,3,1,"t","1","1","1","0","0","1","0","0","0","0","0"
"5660",52257525,1620,"rental","Beyoglu",3,1,2,2,4.9,31,2,"f","1","1","0","0","0","1","0","0","1","0","0"
"5661",52258638,629,"rental","Kadikoy",2,1,3,1,5,1,1,"f","0","1","0","0","0","1","0","0","0","0","0"
"5662",52263327,2967,"apartment","Beyoglu",4,1,1,1,4.96,57,1,"f","1","1","1","0","0","1","0","0","1","0","0"
"5663",52271526,1441,"rental","Beyoglu",4,1,3,2,4.76,17,1,"f","1","1","0","0","0","1","0","0","1","0","0"
"5664",52273575,1650,"rental","Sariyer",5,1,2,4,4.94,18,2,"t","1","1","0","0","1","1","0","0","0","0","0"
"5665",52273700,7577,"rental","Sisli",3,1,1,1,4.83,0,1,"t","1","0","1","0","0","0","1","0","0","0","0"
"5666",52275586,1408,"apartment","Sisli",4,1,1,3,4.15,13,1,"t","1","0","0","1","0","1","0","0","0","0","0"
"5667",52281694,949,"rental","Beyoglu",4,1,3,2,4.7,10,1,"f","1","1","0","0","0","1","0","0","1","0","0"
"5668",52285414,850,"rental","Kadikoy",4,1,3,2,4.71,21,2,"f","1","1","0","0","0","1","0","0","1","1","0"
"5669",52290730,5993,"apartment","Sisli",2,1,3,1,4.83,0,NA,"f","1","0","1","0","0","0","1","0","0","0","1"
"5670",52292850,1247,"rental","Beyoglu",2,1,6,1,4.63,19,1,"f","1","1","0","0","0","1","0","0","1","1","0"
"5671",52294664,1395,"rental","Fatih",3,1,5,3,4.83,0,2,"f","1","1","0","0","0","1","1","0","1","1","1"
"5672",52299956,1149,"rental","Maltepe",4,2,2,2,4.33,3,2,"f","1","1","1","0","0","1","1","0","0","0","0"
"5673",52304568,1257,"rental","Besiktas",3,1.5,4,2,5,1,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"5674",52306012,957,"rental","Beyoglu",2,1,3,1,4.57,53,1,"f","1","0","0","0","0","0","0","0","0","0","0"
"5675",52312416,6714,"rental","Beyoglu",6,2,1,4,5,1,3,"f","1","1","1","0","0","1","1","0","0","0","0"
"5676",52312460,1636,"apartment","Fatih",4,1,1,2,4.75,4,1,"t","1","0","1","0","0","0","0","0","0","0","0"
"5677",52313403,5000,"rental","Beyoglu",6,2,1,4,5,1,3,"f","1","0","1","0","0","0","1","0","0","0","0"
"5678",52313414,2850,"rental","Beyoglu",6,2,1,4,3,2,3,"f","1","0","1","0","0","0","1","0","0","0","0"
"5679",52313437,1500,"apartment","Sisli",2,1,7,1,4.75,4,1,"f","1","1","1","0","0","1","1","0","0","0","1"
